85	 Q0	AP890220-0143	1	36.301308828447496	 Exp
94	 Q0	AP890125-0187	298	12.528710217077496	 Exp
94	 Q0	AP890912-0038	299	12.526160843908542	 Exp
94	 Q0	AP890817-0060	300	12.523093942543612	 Exp
94	 Q0	AP890903-0052	301	12.50883320442022	 Exp
94	 Q0	AP890320-0161	302	12.496136453214863	 Exp
94	 Q0	AP891221-0207	303	12.494356305258094	 Exp
94	 Q0	AP890213-0126	304	12.4926924061381	 Exp
94	 Q0	AP890427-0111	305	12.4921180683135	 Exp
94	 Q0	AP890309-0098	306	12.491552445150637	 Exp
94	 Q0	AP890828-0151	307	12.469164459463771	 Exp
94	 Q0	AP891016-0219	308	12.46675268319143	 Exp
94	 Q0	AP891122-0168	309	12.461170155652042	 Exp
94	 Q0	AP890825-0201	310	12.448612057260636	 Exp
94	 Q0	AP891109-0306	311	12.442283174782483	 Exp
94	 Q0	AP890908-0191	312	12.44020869279431	 Exp
94	 Q0	AP890227-0236	313	12.439819462326696	 Exp
94	 Q0	AP890720-0287	314	12.439202502824903	 Exp
94	 Q0	AP890713-0096	315	12.439159786367481	 Exp
94	 Q0	AP890511-0058	316	12.423867535097221	 Exp
94	 Q0	AP890427-0002	317	12.423369561810265	 Exp
94	 Q0	AP890318-0096	318	12.39885961796784	 Exp
94	 Q0	AP890505-0261	319	12.385030725420638	 Exp
94	 Q0	AP890306-0006	320	12.384307145358797	 Exp
94	 Q0	AP890116-0118	321	12.378412546518135	 Exp
94	 Q0	AP890511-0086	322	12.377201194728539	 Exp
94	 Q0	AP890503-0016	323	12.374485294212596	 Exp
94	 Q0	AP890303-0181	324	12.373789025360173	 Exp
94	 Q0	AP890320-0127	325	12.372504027687011	 Exp
94	 Q0	AP890217-0059	326	12.365016289236175	 Exp
94	 Q0	AP890217-0100	327	12.363620968080347	 Exp
94	 Q0	AP890724-0058	328	12.358416665678927	 Exp
94	 Q0	AP890130-0015	329	12.356528483988495	 Exp
94	 Q0	AP890405-0235	330	12.349677243389477	 Exp
94	 Q0	AP890719-0014	331	12.34772665138901	 Exp
94	 Q0	AP890815-0060	332	12.34342781158158	 Exp
94	 Q0	AP890412-0007	333	12.32664282767814	 Exp
94	 Q0	AP890414-0200	334	12.320057684326532	 Exp
94	 Q0	AP890127-0230	335	12.301365975894562	 Exp
94	 Q0	AP890516-0156	336	12.291295034505245	 Exp
94	 Q0	AP890120-0094	337	12.266543619164922	 Exp
94	 Q0	AP890313-0014	338	12.264297225933614	 Exp
94	 Q0	AP890323-0219	339	12.260173394345703	 Exp
94	 Q0	AP890805-0012	340	12.254190907138849	 Exp
94	 Q0	AP890908-0164	341	12.252248281888791	 Exp
94	 Q0	AP890626-0231	342	12.247079640457338	 Exp
94	 Q0	AP890219-0079	343	12.244153868687938	 Exp
94	 Q0	AP890724-0026	344	12.238028808420383	 Exp
94	 Q0	AP890216-0066	345	12.237462762562393	 Exp
94	 Q0	AP890221-0238	346	12.235420186401475	 Exp
94	 Q0	AP890228-0215	347	12.235420186401475	 Exp
94	 Q0	AP890112-0167	348	12.225623150804832	 Exp
94	 Q0	AP890118-0053	349	12.223358439887523	 Exp
94	 Q0	AP890905-0104	350	12.21221094822635	 Exp
94	 Q0	AP891113-0112	351	12.209962121927095	 Exp
94	 Q0	AP890913-0238	352	12.209579415656602	 Exp
94	 Q0	AP890704-0134	353	12.205928187131287	 Exp
94	 Q0	AP890929-0120	354	12.202594042648272	 Exp
94	 Q0	AP890405-0094	355	12.20150512492713	 Exp
94	 Q0	AP890613-0004	356	12.200066011818045	 Exp
94	 Q0	AP890506-0101	357	12.196849514586415	 Exp
94	 Q0	AP890420-0064	358	12.191928199072361	 Exp
94	 Q0	AP890212-0013	359	12.189003701566271	 Exp
94	 Q0	AP890131-0266	360	12.177193312603944	 Exp
94	 Q0	AP890605-0120	361	12.176299873203483	 Exp
94	 Q0	AP890422-0045	362	12.167835204399633	 Exp
94	 Q0	AP890131-0113	363	12.157331748651671	 Exp
94	 Q0	AP890322-0021	364	12.151194457334448	 Exp
94	 Q0	AP891216-0093	365	12.150387553603187	 Exp
94	 Q0	AP890518-0139	366	12.149700800836424	 Exp
94	 Q0	AP890124-0257	367	12.131121992069263	 Exp
94	 Q0	AP891010-0047	368	12.127028519667556	 Exp
94	 Q0	AP890417-0153	369	12.119061180789998	 Exp
94	 Q0	AP891205-0167	370	12.105526887881663	 Exp
94	 Q0	AP890215-0161	371	12.102809582895723	 Exp
94	 Q0	AP890325-0140	372	12.0994452148853	 Exp
94	 Q0	AP890816-0036	373	12.080451402073052	 Exp
94	 Q0	AP890323-0168	374	12.078049749744352	 Exp
94	 Q0	AP890112-0111	375	12.073021474479418	 Exp
94	 Q0	AP890810-0103	376	12.071608494082396	 Exp
94	 Q0	AP891012-0327	377	12.065416656904482	 Exp
94	 Q0	AP891116-0060	378	12.063127222178839	 Exp
94	 Q0	AP890225-0024	379	12.054908990750404	 Exp
94	 Q0	AP890322-0290	380	12.042255525505903	 Exp
94	 Q0	AP890808-0166	381	12.031680724441255	 Exp
94	 Q0	AP890622-0058	382	12.027350652034926	 Exp
94	 Q0	AP891214-0127	383	12.02719668079036	 Exp
94	 Q0	AP890822-0193	384	12.017575950938124	 Exp
94	 Q0	AP890905-0086	385	12.009231590534803	 Exp
94	 Q0	AP890125-0235	386	11.98667002169276	 Exp
94	 Q0	AP890302-0131	387	11.974047263512606	 Exp
94	 Q0	AP891031-0157	388	11.97392308444754	 Exp
94	 Q0	AP891013-0064	389	11.964978274351752	 Exp
94	 Q0	AP890531-0056	390	11.961207801559429	 Exp
94	 Q0	AP890609-0088	391	11.95371828344613	 Exp
94	 Q0	AP890811-0045	392	11.952923299836632	 Exp
94	 Q0	AP890711-0026	393	11.948754713578577	 Exp
94	 Q0	AP890324-0043	394	11.947402028246678	 Exp
94	 Q0	AP890509-0003	395	11.946582740552525	 Exp
94	 Q0	AP891115-0224	396	11.943668307980278	 Exp
94	 Q0	AP890124-0033	397	11.937263820313293	 Exp
94	 Q0	AP890601-0247	398	11.936288982128431	 Exp
94	 Q0	AP890211-0162	399	11.927432485460209	 Exp
94	 Q0	AP890112-0072	400	11.924392194538264	 Exp
94	 Q0	AP890123-0067	401	11.923568033954368	 Exp
94	 Q0	AP890320-0194	402	11.923237077141494	 Exp
94	 Q0	AP890714-0187	403	11.911589501159913	 Exp
94	 Q0	AP890816-0091	404	11.910985004927817	 Exp
94	 Q0	AP890207-0212	405	11.90633642594481	 Exp
94	 Q0	AP890621-0035	406	11.897885613987325	 Exp
94	 Q0	AP890225-0072	407	11.895976894866157	 Exp
94	 Q0	AP890518-0099	408	11.893772135484816	 Exp
94	 Q0	AP890628-0106	409	11.891604950327405	 Exp
94	 Q0	AP890621-0163	410	11.887259600289433	 Exp
94	 Q0	AP890828-0198	411	11.886352779232348	 Exp
94	 Q0	AP890925-0013	412	11.885420154167216	 Exp
94	 Q0	AP890411-0040	413	11.883157935706599	 Exp
94	 Q0	AP890621-0098	414	11.882879520577717	 Exp
94	 Q0	AP890628-0133	415	11.877483605555515	 Exp
94	 Q0	AP891108-0053	416	11.877483605555515	 Exp
94	 Q0	AP890622-0013	417	11.874433616202653	 Exp
94	 Q0	AP891207-0030	418	11.874164252117048	 Exp
94	 Q0	AP891122-0041	419	11.869195884560263	 Exp
94	 Q0	AP890706-0119	420	11.861688481930619	 Exp
94	 Q0	AP890830-0207	421	11.858185869960678	 Exp
94	 Q0	AP890916-0017	422	11.855036873583826	 Exp
94	 Q0	AP891212-0191	423	11.850788901260854	 Exp
94	 Q0	AP890405-0220	424	11.842902143976204	 Exp
94	 Q0	AP890324-0060	425	11.833567753559784	 Exp
94	 Q0	AP890516-0137	426	11.833272657942874	 Exp
94	 Q0	AP890822-0076	427	11.822520267852775	 Exp
94	 Q0	AP890810-0068	428	11.822015385210586	 Exp
94	 Q0	AP891004-0059	429	11.812684891012083	 Exp
94	 Q0	AP890309-0121	430	11.807383608405146	 Exp
94	 Q0	AP890504-0281	431	11.807035804876444	 Exp
94	 Q0	AP890501-0215	432	11.804336615391055	 Exp
94	 Q0	AP890828-0045	433	11.801046963637202	 Exp
94	 Q0	AP890824-0027	434	11.795791250237798	 Exp
94	 Q0	AP890706-0097	435	11.794599343424299	 Exp
94	 Q0	AP890411-0053	436	11.784061084360152	 Exp
94	 Q0	AP890425-0299	437	11.777366675469047	 Exp
94	 Q0	AP890815-0104	438	11.776501547626177	 Exp
94	 Q0	AP890530-0016	439	11.765541861066424	 Exp
94	 Q0	AP890201-0094	440	11.753569677985777	 Exp
94	 Q0	AP890521-0017	441	11.753142798009058	 Exp
94	 Q0	AP890919-0239	442	11.748978931723638	 Exp
94	 Q0	AP890314-0239	443	11.74620281668424	 Exp
94	 Q0	AP890829-0253	444	11.746072075548978	 Exp
94	 Q0	AP890726-0208	445	11.743032157199906	 Exp
94	 Q0	AP890825-0178	446	11.733522402816341	 Exp
94	 Q0	AP890620-0056	447	11.730081648894803	 Exp
94	 Q0	AP890731-0061	448	11.727903131477358	 Exp
94	 Q0	AP890608-0158	449	11.725380164163198	 Exp
94	 Q0	AP890428-0196	450	11.718906995754896	 Exp
94	 Q0	AP890726-0069	451	11.707951871982958	 Exp
94	 Q0	AP891020-0154	452	11.707262558800691	 Exp
94	 Q0	AP890914-0135	453	11.703032151102056	 Exp
94	 Q0	AP890505-0190	454	11.70197960924422	 Exp
94	 Q0	AP891027-0029	455	11.69823944463984	 Exp
94	 Q0	AP890624-0114	456	11.69584249615498	 Exp
94	 Q0	AP890922-0094	457	11.68743645536086	 Exp
94	 Q0	AP890922-0015	458	11.68743645536086	 Exp
94	 Q0	AP890126-0190	459	11.685726173322598	 Exp
94	 Q0	AP890907-0176	460	11.681043693554242	 Exp
94	 Q0	AP890320-0146	461	11.674846705632913	 Exp
94	 Q0	AP890515-0015	462	11.674035304696638	 Exp
94	 Q0	AP891120-0145	463	11.671179832937096	 Exp
94	 Q0	AP890719-0167	464	11.661857640229075	 Exp
94	 Q0	AP891101-0164	465	11.650467191522948	 Exp
94	 Q0	AP890508-0241	466	11.648741048970916	 Exp
94	 Q0	AP890424-0125	467	11.644599384524458	 Exp
94	 Q0	AP890409-0008	468	11.637993131676772	 Exp
94	 Q0	AP890516-0197	469	11.63064788044626	 Exp
94	 Q0	AP891228-0055	470	11.628770409722907	 Exp
94	 Q0	AP891111-0144	471	11.627019385560757	 Exp
94	 Q0	AP890416-0025	472	11.612845890778264	 Exp
94	 Q0	AP891016-0059	473	11.60267085948485	 Exp
94	 Q0	AP890206-0268	474	11.597471079434197	 Exp
94	 Q0	AP890920-0123	475	11.58911571358406	 Exp
94	 Q0	AP890109-0250	476	11.574052570479118	 Exp
94	 Q0	AP890902-0139	477	11.564373069825573	 Exp
94	 Q0	AP890216-0102	478	11.55208876791372	 Exp
94	 Q0	AP891021-0131	479	11.55208876791372	 Exp
94	 Q0	AP890825-0150	480	11.546678495066118	 Exp
94	 Q0	AP890629-0293	481	11.544356620010765	 Exp
94	 Q0	AP890913-0022	482	11.532753559343707	 Exp
94	 Q0	AP890605-0093	483	11.53053544126762	 Exp
94	 Q0	AP890724-0269	484	11.529074935228092	 Exp
94	 Q0	AP890927-0264	485	11.524528034585419	 Exp
94	 Q0	AP890715-0066	486	11.524528034585419	 Exp
94	 Q0	AP890113-0128	487	11.523402601037144	 Exp
94	 Q0	AP890701-0090	488	11.522960073528164	 Exp
94	 Q0	AP891121-0199	489	11.52100713408436	 Exp
94	 Q0	AP891102-0056	490	11.519845751770113	 Exp
94	 Q0	AP890515-0152	491	11.518069709817475	 Exp
94	 Q0	AP890703-0077	492	11.50568162788386	 Exp
94	 Q0	AP890313-0170	493	11.504931512436912	 Exp
94	 Q0	AP890130-0157	494	11.503995464117647	 Exp
94	 Q0	AP890608-0039	495	11.501470850245447	 Exp
94	 Q0	AP890328-0123	496	11.497719812844483	 Exp
94	 Q0	AP890927-0155	497	11.49161766185383	 Exp
94	 Q0	AP890322-0020	498	11.490017404058154	 Exp
94	 Q0	AP890217-0056	499	11.481849305980912	 Exp
94	 Q0	AP890608-0060	500	11.474697225963208	 Exp
94	 Q0	AP891110-0104	501	11.471465628130716	 Exp
94	 Q0	AP890601-0361	502	11.461802216639175	 Exp
94	 Q0	AP890926-0001	503	11.456806100392022	 Exp
94	 Q0	AP890218-0002	504	11.455018713952107	 Exp
94	 Q0	AP890717-0092	505	11.4540162526427	 Exp
94	 Q0	AP890607-0258	506	11.441572488657565	 Exp
94	 Q0	AP890421-0172	507	11.441071736072637	 Exp
94	 Q0	AP890629-0033	508	11.436821731501182	 Exp
94	 Q0	AP890901-0148	509	11.431839379521726	 Exp
94	 Q0	AP891103-0163	510	11.430165611001005	 Exp
94	 Q0	AP890822-0205	511	11.430102058277043	 Exp
94	 Q0	AP890515-0169	512	11.424673777936604	 Exp
94	 Q0	AP890714-0137	513	11.416772932727199	 Exp
94	 Q0	AP890519-0177	514	11.41004604198229	 Exp
94	 Q0	AP891005-0106	515	11.40240232611579	 Exp
94	 Q0	AP890605-0004	516	11.400859374454809	 Exp
94	 Q0	AP891003-0164	517	11.377398141504436	 Exp
94	 Q0	AP890127-0178	518	11.3743210439395	 Exp
94	 Q0	AP890425-0056	519	11.36989348157073	 Exp
94	 Q0	AP890216-0119	520	11.36196519411296	 Exp
94	 Q0	AP890608-0203	521	11.36149695613245	 Exp
94	 Q0	AP890302-0111	522	11.360331151488637	 Exp
94	 Q0	AP890606-0206	523	11.35624929053821	 Exp
94	 Q0	AP890206-0220	524	11.353242272463604	 Exp
94	 Q0	AP890127-0299	525	11.347911506762658	 Exp
94	 Q0	AP891006-0217	526	11.335014484344782	 Exp
94	 Q0	AP890224-0042	527	11.333288545579675	 Exp
94	 Q0	AP890620-0111	528	11.31962436058764	 Exp
94	 Q0	AP890906-0297	529	11.313723265837762	 Exp
94	 Q0	AP890303-0146	530	11.310309059188096	 Exp
94	 Q0	AP890221-0110	531	11.308979297649417	 Exp
94	 Q0	AP890201-0251	532	11.301442551160928	 Exp
94	 Q0	AP891205-0032	533	11.298386280176295	 Exp
94	 Q0	AP890805-0017	534	11.298264626678286	 Exp
94	 Q0	AP890606-0048	535	11.29290731275455	 Exp
94	 Q0	AP890420-0134	536	11.29217711186514	 Exp
94	 Q0	AP890221-0153	537	11.291880022685078	 Exp
94	 Q0	AP890113-0026	538	11.283513700700876	 Exp
94	 Q0	AP890102-0005	539	11.283361736370985	 Exp
94	 Q0	AP891115-0165	540	11.281124922707747	 Exp
94	 Q0	AP890303-0120	541	11.279450049771285	 Exp
94	 Q0	AP890731-0054	542	11.273760339520258	 Exp
94	 Q0	AP890217-0132	543	11.27336749116511	 Exp
94	 Q0	AP890803-0284	544	11.267535292078882	 Exp
94	 Q0	AP890617-0101	545	11.263852914115915	 Exp
94	 Q0	AP890130-0201	546	11.263666413944003	 Exp
94	 Q0	AP890327-0085	547	11.261613140525295	 Exp
94	 Q0	AP890730-0065	548	11.257124952644379	 Exp
94	 Q0	AP890125-0059	549	11.252157735174013	 Exp
94	 Q0	AP890605-0009	550	11.240870827561677	 Exp
94	 Q0	AP890927-0192	551	11.237436014836822	 Exp
94	 Q0	AP890804-0163	552	11.236538703859893	 Exp
94	 Q0	AP890227-0111	553	11.227221601919027	 Exp
94	 Q0	AP890823-0216	554	11.217853689453584	 Exp
94	 Q0	AP890310-0054	555	11.217197473636908	 Exp
94	 Q0	AP890607-0162	556	11.213234415124493	 Exp
94	 Q0	AP891108-0042	557	11.204677066096359	 Exp
94	 Q0	AP891203-0015	558	11.204175063074162	 Exp
94	 Q0	AP890511-0272	559	11.200205939143661	 Exp
94	 Q0	AP891119-0024	560	11.187545554763364	 Exp
94	 Q0	AP890819-0083	561	11.171156724120241	 Exp
94	 Q0	AP890602-0014	562	11.161784647879424	 Exp
94	 Q0	AP891221-0041	563	11.156972390428681	 Exp
94	 Q0	AP890607-0172	564	11.151029282756058	 Exp
94	 Q0	AP891004-0279	565	11.148531803647197	 Exp
94	 Q0	AP890817-0112	566	11.145970287569291	 Exp
94	 Q0	AP890726-0290	567	11.145920358376916	 Exp
94	 Q0	AP890515-0209	568	11.135140215418268	 Exp
94	 Q0	AP890814-0087	569	11.134665271577012	 Exp
94	 Q0	AP890615-0192	570	11.134334293553803	 Exp
94	 Q0	AP891026-0045	571	11.129656074397287	 Exp
94	 Q0	AP890222-0115	572	11.12694356240582	 Exp
94	 Q0	AP890919-0153	573	11.123819025227776	 Exp
94	 Q0	AP890303-0017	574	11.114933857337235	 Exp
94	 Q0	AP891013-0107	575	11.105962629401398	 Exp
94	 Q0	AP891115-0136	576	11.101598434755035	 Exp
94	 Q0	AP890915-0016	577	11.100293253967495	 Exp
94	 Q0	AP890309-0014	578	11.099024176240523	 Exp
94	 Q0	AP890617-0132	579	11.097769137507997	 Exp
94	 Q0	AP890221-0111	580	11.07473380647469	 Exp
94	 Q0	AP890308-0137	581	11.071492099324978	 Exp
94	 Q0	AP890419-0009	582	11.070814895137019	 Exp
94	 Q0	AP890830-0238	583	11.066319627017172	 Exp
94	 Q0	AP890725-0188	584	11.05586068949448	 Exp
94	 Q0	AP891101-0198	585	11.052230810956921	 Exp
94	 Q0	AP890324-0146	586	11.04432592369879	 Exp
94	 Q0	AP890607-0010	587	11.042841422812533	 Exp
94	 Q0	AP890504-0170	588	11.040451558027335	 Exp
94	 Q0	AP890707-0111	589	11.040150248653019	 Exp
94	 Q0	AP891019-0178	590	11.030782389340878	 Exp
94	 Q0	AP890609-0093	591	11.024475396832045	 Exp
94	 Q0	AP890117-0210	592	11.02352188292318	 Exp
94	 Q0	AP890427-0162	593	11.022143448335132	 Exp
94	 Q0	AP891207-0200	594	11.013879020163554	 Exp
94	 Q0	AP891202-0093	595	11.0135475398477	 Exp
94	 Q0	AP891018-0128	596	11.009779066410665	 Exp
94	 Q0	AP890221-0142	597	11.008928234337919	 Exp
94	 Q0	AP890317-0093	598	10.996046402770009	 Exp
94	 Q0	AP890522-0129	599	10.98759620907078	 Exp
94	 Q0	AP890705-0135	600	10.98749678043553	 Exp
94	 Q0	AP891011-0025	601	10.976150122663345	 Exp
94	 Q0	AP890112-0071	602	10.974808186286268	 Exp
94	 Q0	AP890622-0062	603	10.972815035602752	 Exp
94	 Q0	AP891019-0106	604	10.972436593215477	 Exp
94	 Q0	AP890427-0112	605	10.968457545527627	 Exp
94	 Q0	AP890731-0097	606	10.962505348546006	 Exp
94	 Q0	AP890114-0014	607	10.959327514005718	 Exp
94	 Q0	AP890210-0020	608	10.95913572432789	 Exp
94	 Q0	AP890430-0083	609	10.955526530322121	 Exp
94	 Q0	AP891026-0192	610	10.95510029723603	 Exp
94	 Q0	AP890207-0173	611	10.947997432805458	 Exp
94	 Q0	AP891004-0086	612	10.94092907857857	 Exp
94	 Q0	AP891218-0175	613	10.937190745284196	 Exp
94	 Q0	AP890921-0167	614	10.932561298324845	 Exp
94	 Q0	AP890409-0066	615	10.927876131495733	 Exp
94	 Q0	AP890810-0191	616	10.927302319455924	 Exp
94	 Q0	AP890130-0137	617	10.921552667981551	 Exp
94	 Q0	AP891103-0230	618	10.910927726134062	 Exp
94	 Q0	AP890621-0042	619	10.910842585844808	 Exp
94	 Q0	AP891229-0104	620	10.906320178517928	 Exp
94	 Q0	AP890720-0225	621	10.90544392981743	 Exp
94	 Q0	AP890819-0113	622	10.904011392610684	 Exp
94	 Q0	AP891003-0162	623	10.903753525345907	 Exp
94	 Q0	AP890920-0237	624	10.90228261970892	 Exp
94	 Q0	AP890731-0154	625	10.899928658770651	 Exp
94	 Q0	AP890302-0072	626	10.896415073993465	 Exp
94	 Q0	AP890812-0140	627	10.894515184584593	 Exp
94	 Q0	AP890503-0173	628	10.878676640213515	 Exp
94	 Q0	AP890410-0194	629	10.872822167154048	 Exp
94	 Q0	AP890617-0041	630	10.872112116579501	 Exp
94	 Q0	AP890504-0227	631	10.871641268101186	 Exp
94	 Q0	AP890522-0282	632	10.871074472308045	 Exp
94	 Q0	AP890107-0090	633	10.86878249792532	 Exp
94	 Q0	AP890306-0241	634	10.859269409333688	 Exp
94	 Q0	AP891018-0092	635	10.842787786246872	 Exp
94	 Q0	AP890728-0271	636	10.842276496042308	 Exp
94	 Q0	AP890901-0141	637	10.841680001440512	 Exp
94	 Q0	AP890405-0043	638	10.84127659533595	 Exp
94	 Q0	AP890220-0138	639	10.835435632501788	 Exp
94	 Q0	AP890710-0058	640	10.833874971176474	 Exp
94	 Q0	AP890802-0133	641	10.826929607122947	 Exp
94	 Q0	AP891128-0041	642	10.825022729861946	 Exp
94	 Q0	AP891023-0193	643	10.823579117712127	 Exp
94	 Q0	AP891211-0151	644	10.81584814741902	 Exp
94	 Q0	AP891031-0036	645	10.81150957149554	 Exp
94	 Q0	AP890311-0153	646	10.808136622463127	 Exp
94	 Q0	AP891020-0318	647	10.807849081935437	 Exp
94	 Q0	AP890128-0038	648	10.804625520546633	 Exp
94	 Q0	AP890106-0135	649	10.804197383807473	 Exp
94	 Q0	AP890419-0208	650	10.804195419290485	 Exp
94	 Q0	AP890505-0065	651	10.803603141723432	 Exp
94	 Q0	AP891004-0053	652	10.797351187979835	 Exp
94	 Q0	AP890614-0053	653	10.79645446151903	 Exp
94	 Q0	AP890107-0092	654	10.791845417963437	 Exp
94	 Q0	AP890109-0064	655	10.790107260780891	 Exp
94	 Q0	AP891215-0089	656	10.78837061288948	 Exp
94	 Q0	AP890518-0146	657	10.785080343545056	 Exp
94	 Q0	AP890515-0066	658	10.78262676746409	 Exp
94	 Q0	AP890202-0168	659	10.780349578672254	 Exp
94	 Q0	AP890828-0066	660	10.777974889924403	 Exp
94	 Q0	AP890706-0064	661	10.777120003365436	 Exp
94	 Q0	AP890821-0001	662	10.776562734133856	 Exp
94	 Q0	AP890615-0088	663	10.770645713898917	 Exp
94	 Q0	AP890831-0019	664	10.77061393755245	 Exp
94	 Q0	AP890131-0185	665	10.766238931335995	 Exp
94	 Q0	AP890120-0017	666	10.76404124748677	 Exp
94	 Q0	AP890504-0183	667	10.76002215978713	 Exp
94	 Q0	AP891117-0033	668	10.752009225958892	 Exp
94	 Q0	AP890804-0126	669	10.74894197088252	 Exp
94	 Q0	AP890222-0180	670	10.748115746914644	 Exp
94	 Q0	AP890725-0034	671	10.745440885378365	 Exp
94	 Q0	AP890303-0135	672	10.745119049137061	 Exp
94	 Q0	AP890614-0037	673	10.74086823149057	 Exp
94	 Q0	AP890426-0117	674	10.73905047426437	 Exp
94	 Q0	AP891016-0164	675	10.735825426847919	 Exp
94	 Q0	AP890908-0040	676	10.735087315621538	 Exp
94	 Q0	AP891028-0166	677	10.733801696912955	 Exp
94	 Q0	AP890330-0097	678	10.725941447549097	 Exp
94	 Q0	AP890410-0081	679	10.724660893376509	 Exp
94	 Q0	AP890801-0271	680	10.721448262787995	 Exp
94	 Q0	AP890423-0002	681	10.71918883983867	 Exp
94	 Q0	AP891019-0155	682	10.709498423697868	 Exp
94	 Q0	AP890226-0037	683	10.70806370571245	 Exp
94	 Q0	AP890505-0083	684	10.703920064637114	 Exp
94	 Q0	AP890311-0011	685	10.701728788717602	 Exp
94	 Q0	AP890417-0231	686	10.695878683186125	 Exp
94	 Q0	AP891020-0058	687	10.694338207093207	 Exp
94	 Q0	AP890102-0083	688	10.694196887971145	 Exp
94	 Q0	AP890213-0116	689	10.692601437209207	 Exp
94	 Q0	AP890818-0146	690	10.692208163750564	 Exp
94	 Q0	AP891229-0137	691	10.689644058716379	 Exp
94	 Q0	AP890625-0075	692	10.686905901571462	 Exp
94	 Q0	AP890905-0120	693	10.685265632486066	 Exp
94	 Q0	AP890823-0010	694	10.68380460401782	 Exp
94	 Q0	AP890109-0348	695	10.677917063235345	 Exp
94	 Q0	AP891105-0045	696	10.676829592754117	 Exp
94	 Q0	AP891116-0111	697	10.67635029499759	 Exp
94	 Q0	AP891229-0001	698	10.676161260623864	 Exp
94	 Q0	AP890624-0014	699	10.676147842868154	 Exp
94	 Q0	AP890606-0040	700	10.674698569011653	 Exp
94	 Q0	AP891101-0156	701	10.66649424880585	 Exp
94	 Q0	AP890620-0064	702	10.663174646266716	 Exp
94	 Q0	AP890619-0055	703	10.661795694690397	 Exp
94	 Q0	AP890803-0021	704	10.661383696057285	 Exp
94	 Q0	AP890421-0148	705	10.66029214636627	 Exp
94	 Q0	AP890901-0181	706	10.654594721846042	 Exp
94	 Q0	AP890126-0018	707	10.653784430937659	 Exp
94	 Q0	AP891231-0006	708	10.651627717000576	 Exp
94	 Q0	AP891104-0027	709	10.650073892692083	 Exp
94	 Q0	AP890927-0266	710	10.64956875220732	 Exp
94	 Q0	AP890209-0183	711	10.642957964028614	 Exp
94	 Q0	AP891004-0174	712	10.636076581252798	 Exp
94	 Q0	AP890822-0075	713	10.63542433766036	 Exp
94	 Q0	AP890117-0167	714	10.632271187871812	 Exp
94	 Q0	AP891216-0124	715	10.629017457588366	 Exp
94	 Q0	AP890927-0117	716	10.626075035519381	 Exp
94	 Q0	AP890308-0171	717	10.61970387556514	 Exp
94	 Q0	AP891123-0017	718	10.611819345918319	 Exp
94	 Q0	AP890418-0208	719	10.608351537165234	 Exp
94	 Q0	AP890803-0076	720	10.605644235618112	 Exp
94	 Q0	AP890912-0179	721	10.604433136613725	 Exp
94	 Q0	AP890204-0006	722	10.602779370229216	 Exp
94	 Q0	AP890515-0122	723	10.601530378830706	 Exp
94	 Q0	AP890815-0089	724	10.600352614290385	 Exp
94	 Q0	AP890621-0235	725	10.598397489475285	 Exp
94	 Q0	AP890704-0168	726	10.598026199039094	 Exp
94	 Q0	AP890428-0005	727	10.595143510481822	 Exp
94	 Q0	AP890328-0075	728	10.594516366508856	 Exp
94	 Q0	AP890421-0089	729	10.591477695542805	 Exp
94	 Q0	AP890704-0086	730	10.590410352902373	 Exp
94	 Q0	AP890821-0147	731	10.58904219916724	 Exp
94	 Q0	AP890816-0169	732	10.588582913902522	 Exp
94	 Q0	AP890104-0124	733	10.587115626089222	 Exp
94	 Q0	AP890726-0263	734	10.585023669828555	 Exp
94	 Q0	AP890815-0108	735	10.584196672845607	 Exp
94	 Q0	AP890914-0142	736	10.582273320012925	 Exp
94	 Q0	AP890919-0212	737	10.577786590787952	 Exp
94	 Q0	AP891023-0041	738	10.577547207189118	 Exp
94	 Q0	AP890227-0093	739	10.569058254481527	 Exp
94	 Q0	AP891221-0098	740	10.565826037213714	 Exp
94	 Q0	AP890208-0086	741	10.563832584888988	 Exp
94	 Q0	AP890731-0138	742	10.552212893408937	 Exp
94	 Q0	AP890607-0107	743	10.551019151512023	 Exp
94	 Q0	AP890103-0135	744	10.545471498782469	 Exp
94	 Q0	AP891004-0147	745	10.543692214330344	 Exp
94	 Q0	AP890108-0026	746	10.543636268704345	 Exp
94	 Q0	AP891212-0203	747	10.542821697916844	 Exp
94	 Q0	AP890710-0109	748	10.54261546843746	 Exp
94	 Q0	AP891227-0056	749	10.541823333096044	 Exp
94	 Q0	AP890619-0161	750	10.53864195865091	 Exp
94	 Q0	AP891004-0150	751	10.53864195865091	 Exp
94	 Q0	AP891208-0220	752	10.53833420036841	 Exp
94	 Q0	AP891026-0127	753	10.535914337733239	 Exp
94	 Q0	AP890528-0031	754	10.531698426881086	 Exp
94	 Q0	AP890403-0052	755	10.531698426881086	 Exp
94	 Q0	AP890516-0046	756	10.529094480475056	 Exp
94	 Q0	AP890320-0011	757	10.528461934931453	 Exp
94	 Q0	AP890601-0368	758	10.523040884139368	 Exp
94	 Q0	AP891207-0026	759	10.516737283652162	 Exp
94	 Q0	AP890519-0246	760	10.515928480898783	 Exp
94	 Q0	AP890516-0202	761	10.513743167205673	 Exp
94	 Q0	AP890621-0034	762	10.512993371700793	 Exp
